,UNITID_P,INSTNM,BRANCH,State,Sector_desc,men_total,women_total,Total,MURD10,NEG_M10,FORCIB10,NONFOR10,ROBBE10,AGG_A10,BURGLA10,VEHIC10,ARSON10,MURD11,NEG_M11,FORCIB11,NONFOR11,ROBBE11,AGG_A11,BURGLA11,VEHIC11,ARSON11,MURD12,NEG_M12,FORCIB12,NONFOR12,ROBBE12,AGG_A12,BURGLA12,VEHIC12,ARSON12,FILTER10,FILTER11,FILTER12
2190,133809001,Florida College,Main Campus,FL,"Private nonprofit, 4-year or above",255.0,276.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,1,1,1
2191,133845001,Concorde Career Institute-Jacksonville,Concorde Career Institute,FL,"Private for-profit, 2-year",86.0,462.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,1,1
2192,133854001,Concorde Career Institute-Miramar,Concorde Career Institute,FL,"Private for-profit, 2-year",73.0,403.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,1
2193,133863001,Concorde Career Institute-Tampa,Concorde Career Institute,FL,"Private for-profit, 2-year",119.0,495.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,1
2194,133872001,Adventist University of Health Sciences,Main Campus,FL,"Private nonprofit, 4-year or above",544.0,2127.0,2671.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,1,1
2195,133881001,Florida Institute of Technology,Main Campus,FL,"Private nonprofit, 4-year or above",3554.0,1830.0,5384.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,1.0,0.0,0,0,3,0,1,1,11,0,0,1,1,1
2196,133942001,Florida Institute of Ultrasound Inc,Main Campus,FL,"Private for-profit, 2-year",6.0,49.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2197,133960001,Florida Keys Community College,Main Campus,FL,"Public, 2-year",546.0,666.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1
2198,133960002,Florida Keys Community College,Middle Keys Center,FL,"Public, 2-year",546.0,666.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2199,133960003,Florida Keys Community College,Upper Keys Center,FL,"Public, 2-year",546.0,666.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2200,133979001,Florida Memorial University,Main Campus,FL,"Private nonprofit, 4-year or above",617.0,962.0,1579.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0,0,0,0,1,0,6,0,0,1,1,1
2201,133997001,Florida Career College-Miami,Main - Miami Campus,FL,"Private for-profit, 4-year or above",2046.0,3747.0,5793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2202,133997002,Florida Career College-Miami,Pembroke Pines Campus,FL,"Private for-profit, 4-year or above",2046.0,3747.0,5793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2203,133997003,Florida Career College-Miami,West Palm Beach Campus,FL,"Private for-profit, 4-year or above",2046.0,3747.0,5793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2204,133997004,Florida Career College-Miami,Hialeah Campus,FL,"Private for-profit, 4-year or above",2046.0,3747.0,5793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2205,133997005,Florida Career College-Miami,Lauderdale Lakes Campus,FL,"Private for-profit, 4-year or above",2046.0,3747.0,5793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1
2206,133997006,Florida Career College-Miami,Florida Career College-Jacksonville,FL,"Private for-profit, 4-year or above",2046.0,3747.0,5793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2207,133997007,Florida Career College-Miami,Margate Campus,FL,"Private for-profit, 4-year or above",2046.0,3747.0,5793.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1
2208,133997008,Florida Career College-Miami,Boynton Beach,FL,"Private for-profit, 4-year or above",2046.0,3747.0,5793.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1
2209,134024001,Florida School of Massage,Florida School of Massage,FL,"Private for-profit, less-than 2-year",34.0,57.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2210,134079001,Florida Southern College,Main Campus,FL,"Private nonprofit, 4-year or above",961.0,1494.0,2455.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0,0,0,0,1,4,0,1,1,1,1
2211,134112001,Florida Technical College,Main Campus,FL,"Private for-profit, 2-year",1158.0,2632.0,3790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2212,134112002,Florida Technical College,"Florida Technical College, Deland",FL,"Private for-profit, 2-year",1158.0,2632.0,3790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2213,134112003,Florida Technical College,"Florida Technical College, Lakeland",FL,"Private for-profit, 2-year",1158.0,2632.0,3790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2214,134121001,University of Southernmost Florida,Main Campus,FL,"Private for-profit, 2-year",37.0,74.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2215,134149001,Everest University-Pompano Beach,Main Campus,FL,"Private for-profit, 4-year or above",600.0,1852.0,2452.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2216,134228001,Fort Pierce Beauty Academy,Main Campus,FL,"Private for-profit, less-than 2-year",6.0,24.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2217,134237001,Full Sail University,Main Campus,FL,"Private for-profit, 4-year or above",17246.0,6251.0,23497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1
2218,134291001,George Stone Technical Center,Main Campus,FL,"Public, 2-year",444.0,154.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,1
2219,134307001,George T Baker Aviation School,Main Campus,FL,"Public, 2-year",696.0,29.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,4,0,0,1,1,1
2220,134343001,Gulf Coast State College,Panama City Main Campus,FL,"Public, 4-year or above",2280.0,3750.0,6030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2221,134422001,Key College,Key College,FL,"Private for-profit, 2-year",8.0,70.0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,1,1
2222,134495002,Hillsborough Community College,Ybor City Campus,FL,"Public, 2-year",11833.0,15921.0,27754.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,2,0,0,0,1,1,1
2223,134495003,Hillsborough Community College,Plant City Campus,FL,"Public, 2-year",11833.0,15921.0,27754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1
2224,134495004,Hillsborough Community College,Brandon Campus,FL,"Public, 2-year",11833.0,15921.0,27754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,1,1
2225,134495005,Hillsborough Community College,SouthShore Campus,FL,"Public, 2-year",11833.0,15921.0,27754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2226,134510001,Hobe Sound Bible College,Main Campus,FL,"Private nonprofit, 4-year or above",39.0,36.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2227,134529001,Hollywood Institute of Beauty Careers,Main Campus,FL,"Private for-profit, less-than 2-year",26.0,195.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2228,134574001,Cortiva Institute-Florida,Main Campus,FL,"Private for-profit, less-than 2-year",59.0,130.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2229,134608001,Indian River State College,Main Campus,FL,"Public, 4-year or above",7148.0,10668.0,17816.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,1,0,0,0,5,0,0,1,1,1
2230,134680001,International Academy of Design and Technology-Tampa,"International Academy of Design & Technology, Main Campus",FL,"Private for-profit, 4-year or above",316.0,289.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2231,134714001,International Academy,Main Campus,FL,"Private for-profit, less-than 2-year",51.0,216.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1
2232,134811001,Ai Miami International University of Art and Design,Miami International University of Art and Design,FL,"Private for-profit, 4-year or above",1456.0,2061.0,3517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,2,0,1,1,1
2233,134811002,Ai Miami International University of Art and Design,The Art Institute of Tampa,FL,"Private for-profit, 4-year or above",1456.0,2061.0,3517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2234,134811003,Ai Miami International University of Art and Design,The Art Institute of Jacksonville,FL,"Private for-profit, 4-year or above",1456.0,2061.0,3517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2235,134909001,ITT Technical Institute-Tampa,Main Campus,FL,"Private for-profit, 4-year or above",414.0,209.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2236,134945001,Jacksonville University,JACKSONVILLE UNIVERSITY,FL,"Private nonprofit, 4-year or above",1494.0,2442.0,3936.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0,0,1,0,0,0,2,0,0,1,1,1
2237,135063001,Jones College-Jacksonville,Main Campus,FL,"Private nonprofit, 4-year or above",113.0,391.0,504.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,1,1,1
2238,135063002,Jones College-Jacksonville,West Campus,FL,"Private nonprofit, 4-year or above",113.0,391.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2239,135081001,Keiser University-Ft Lauderdale,Keiser University - Main Campus FTL,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,1,0,0,1,1,1
2240,135081002,Keiser University-Ft Lauderdale,Keiser University - Orlando Campus,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2241,135081003,Keiser University-Ft Lauderdale,Keiser University-Tallahassee,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2242,135081004,Keiser University-Ft Lauderdale,Keiser University-Sarasota,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2243,135081005,Keiser University-Ft Lauderdale,KEISER UNIVERSITY-DAYTONA,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2244,135081006,Keiser University-Ft Lauderdale,KEISER UNIVERSITY-LAKELAND,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2245,135081007,Keiser University-Ft Lauderdale,KEISER UNIVERSITY- Miami,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2246,135081008,Keiser University-Ft Lauderdale,KEISER UNIVERSITY-MELBOURNE,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1
2247,135081009,Keiser University-Ft Lauderdale,KEISER UNIVERSITY-JACKSONVILLE,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2248,135081010,Keiser University-Ft Lauderdale,KEISER UNIVERSITY-PT ST LUCIE,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2249,135081011,Keiser University-Ft Lauderdale,Keiser University - West Palm Beach,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2250,135081012,Keiser University-Ft Lauderdale,Keiser University - Pembroke Pines,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,1
2251,135081013,Keiser University-Ft Lauderdale,Keiser University - Tampa Campus,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2252,135081014,Keiser University-Ft Lauderdale,Keiser University-FT Myers,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1
2253,135081015,Keiser University-Ft Lauderdale,Keiser University - College of Golf,FL,"Private nonprofit, 4-year or above",5175.0,11538.0,16713.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1
2254,135124001,Heritage Institute-Ft Myers,Heritage Institute Ft. Myers,FL,"Private for-profit, 2-year",150.0,518.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2255,135142001,La Belle Beauty School,Main Campus,FL,"Private for-profit, less-than 2-year",10.0,296.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2256,135160001,Florida Gateway College,Main Campus,FL,"Public, 4-year or above",1062.0,2011.0,3073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1
2257,135179001,Lake Technical Center,Lake Technical Center  (Main Campus),FL,"Public, 2-year",241.0,335.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2258,135188001,Lake-Sumter Community College,Main Campus,FL,"Public, 4-year or above",1795.0,2887.0,4682.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2259,135188002,Lake-Sumter Community College,Sumterville,FL,"Public, 4-year or above",1795.0,2887.0,4682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2260,135188003,Lake-Sumter Community College,South Lake,FL,"Public, 4-year or above",1795.0,2887.0,4682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2261,135267001,Fort Myers Institute of Technology,Fort Myers Institute of Technology,FL,"Public, 2-year",559.0,249.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2262,135276001,Lively Technical Center,Lively Technical Center,FL,"Public, less-than 2-year",642.0,507.0,1149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2263,135294001,Lindsey Hopkins Technical Education Center,Lindsey Hopkins Technical Education Center,FL,"Public, 2-year",456.0,353.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2264,135337001,Loraines Academy Inc,Main Campus,FL,"Private for-profit, less-than 2-year",19.0,158.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2265,135364001,Luther Rice University & Seminary,Luther Rice University,GA,"Private nonprofit, 4-year or above",936.0,372.0,1308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2266,135391001,State College of Florida-Manatee-Sarasota,Bradenton Campus,FL,"Public, 4-year or above",4271.0,6494.0,10765.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,1,2,0,1,1,1
2267,135391002,State College of Florida-Manatee-Sarasota,Venice Campus,FL,"Public, 4-year or above",4271.0,6494.0,10765.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,1
2268,135391003,State College of Florida-Manatee-Sarasota,Lakewood Ranch,FL,"Public, 4-year or above",4271.0,6494.0,10765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2269,135407001,Manatee Technical Institute,Manatee Technical Institute,FL,"Public, 2-year",665.0,696.0,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,2,2,0,0,1,1,1
2270,135416001,Manhattan Hairstyling Academy,Manhattan Hairstyling Academy - Main,FL,"Private for-profit, less-than 2-year",55.0,510.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2271,135416002,Manhattan Hairstyling Academy,Manhattan Hairstyling Academy - North,FL,"Private for-profit, less-than 2-year",55.0,510.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2272,135416003,Manhattan Hairstyling Academy,Manhattan Hairstyling Academy - Brandon,FL,"Private for-profit, less-than 2-year",55.0,510.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2273,135522001,Traviss Career Center,TRAVISS CAREER CENTER,FL,"Public, 2-year",212.0,200.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2274,135610001,Trinity International University-Florida,Florida Regional Campus,FL,"Private nonprofit, 4-year or above",127.0,240.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2275,135647001,Miami Lakes Educational Center,Main Campus,FL,"Public, 2-year",1021.0,405.0,1426.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
2276,135717001,Miami Dade College,Main-Wolfson,FL,"Public, 4-year or above",27756.0,38945.0,66701.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2,0,0,1,1,1
2277,135717002,Miami Dade College,North Campus,FL,"Public, 4-year or above",27756.0,38945.0,66701.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0,0,0,0,0,0,5,3,0,1,1,1
